file_x,file_y,decision,dist_l2,y,y_pred,y_pred_final,dist_l2_scaled
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/2471064228,4177133737_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10366618/1597985441,2564842848_align.jpg",Yes,1.4959,1,No,No,-1.4959
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/3298931224,1394040253_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387557/2126320583,2916842526_align.jpg",Yes,0.809,1,Yes,No,-0.809
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2299839958,2433761604_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2144509675,4002089690_align.jpg",Yes,1.3392,1,No,No,-1.3392
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/1173150127,4200604899_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/2154403661,3615026523_align.jpg",Yes,0.686,1,Yes,No,-0.686
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/2245778244,3847563734_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/3030780717,2601078454_align.jpg",Yes,1.3123,1,No,No,-1.3123
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/466570526,4286265117_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3060393727,1006628689_align.jpg",Yes,1.2736,1,No,No,-1.2736
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/782054092,3718789147_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/3130432171,2850226359_align.jpg",Yes,0.7559,1,Yes,No,-0.7559
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/1013123224,3110608271_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10358243/124609277,3545904319_align.jpg",Yes,0.7506,1,Yes,No,-0.7506
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/1941096288,930735356_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/3130432171,2850226359_align.jpg",Yes,1.1788,1,No,No,-1.1788
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/77c6a7efce1b9d164c387326f2deb48f8d5464fe.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/9922720e0cf3d7ca47650f3bf21fbe096a63a9ef.jpg_align.jpg",Yes,0.9521,1,Yes,No,-0.9521
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/564145896,3412351759_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365343/2225934879,2513992544_align.jpg",Yes,1.1636,1,No,No,-1.1636
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/276801972,1682201365_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10552910/1869566796,1723361016_align.jpg",Yes,0.7825,1,Yes,No,-0.7825
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/3874411123,366948731_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10250709/3681162432,3790353498_align.jpg",Yes,0.7516,1,Yes,No,-0.7516
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/248305323,3953906298_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/1370697333,904777744_align.jpg",Yes,1.1946,1,No,No,-1.1946
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/1040816391,3086148034_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10387504/1000495014,2865448674_align.jpg",Yes,0.9526,1,Yes,No,-0.9526
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/2806877554,2113467415_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/960197962,3609896029_align.jpg",Yes,1.2952,1,No,No,-1.2952
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/d0c8a786c9177f3e87ad124a71cf3bc79e3d56d8.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/34fae6cd7b899e51ef3a0a5942a7d933c9950dc2.jpg_align.jpg",Yes,1.1159,1,No,No,-1.1159
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/483385333,3086691775_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10391912/3452948318,2354456752_align.jpg",Yes,0.9375,1,Yes,No,-0.9375
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/1805962966,3163307737_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10415631/455726226,2794793054_align.jpg",Yes,1.0328,1,Yes,No,-1.0328
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/4269318433,3723388955_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10340496/1634329316,4176917782_align.jpg",Yes,1.0093,1,Yes,No,-1.0093
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/3442961713,450901905_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10563048/1704680946,3794012624_align.jpg",Yes,0.517,1,Yes,No,-0.517
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/2545694375,1480448709_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10591138/1913727832,4001653410_align.jpg",Yes,1.1354,1,No,No,-1.1354
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/1467218382,1441384131_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10168383/192963223,3939513506_align.jpg",Yes,1.3516,1,No,No,-1.3516
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/a9d3fd1f4134970a76864ac895cad1c8a6865d5b.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10175010/954971937,1117424860_align.jpg",Yes,1.0724,1,No,No,-1.0724
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/4143654887,314089840_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10390093/2393121894,3555161487_align.jpg",Yes,1.0386,1,Yes,No,-1.0386
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/1044296483,2702063206_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10298234/1875940474,437282442_align.jpg",Yes,0.842,1,Yes,No,-0.842
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/1387361170,1111622303_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10453862/2461043989,1571457762_align.jpg",Yes,1.348,1,No,No,-1.348
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/1139709981,3087227357_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10599708/3021741581,1348659921_align.jpg",Yes,0.9334,1,Yes,No,-0.9334
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/1500245873,803369278_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10457172/3890954620,3376368308_align.jpg",Yes,0.676,1,Yes,No,-0.676
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10570110/7aec54e736d12f2e1abf402e4bc2d562843568c2.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10570110/8cb1cb13495409231fd38d309658d109b2de49c2.jpg_align.jpg",Yes,0.9406,1,Yes,No,-0.9406
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3142119785,1188088450_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10526004/3871660655,1267803129_align.jpg",Yes,1.0429,1,Yes,No,-1.0429
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/2328260803,3083528880_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10271044/3651653256,874027912_align.jpg",Yes,1.2511,1,No,No,-1.2511
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/d53f8794a4c27d1ec7d9b57419d5ad6edcc43886.jpg_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10270344/80cb39dbb6fd526606180f59ab18972bd407364f.jpg_align.jpg",Yes,0.8783,1,Yes,No,-0.8783
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/1900601993,3196722340_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10576226/833421920,2210990377_align.jpg",Yes,1.4007,1,No,No,-1.4007
"/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/399705576,826856415_align.jpg","/content/drive/My Drive/기업프로젝트-라젠/data/40, 320 + cascade/10365034/1288144211,4186158593_align.jpg",Yes,1.3401,1,No,No,-1.3401
